Neo Reference ID;name;diameter;close_approach_date;velocity;miss_distance;orbiting_body;Orbit Determination Date;Inclination;is_hazardous
3739076;3739076;0.5420507863;2009-01-15;66200.634018022;63963592.0;Earth;2017-04-06 08:29:33;25.86437470465074;False
3740044;3740044;0.0494356193;2009-01-15;71710.8663143653;32342900.0;Earth;2017-04-06 08:29:09;22.43231535561117;False
3445071;3445071;0.0206081961;2009-01-22;24980.7556809699;920356.9375;Earth;2017-04-06 09:01:33;0.9841061746609656;False
2234145;2234145;0.3266178974;2009-01-22;29998.8975762165;40235640.0;Earth;2017-04-06 09:25:05;5.431743760597886;True
3063789;3063789;0.0986370281;2009-01-22;97958.2928848758;69313664.0;Earth;2017-04-06 09:16:44;11.74281001245522;False
3443812;3443812;0.3119176705;2009-01-22;24565.2022323534;40472004.0;Earth;2017-04-06 09:01:43;10.98597523353314;False
3742055;3742055;0.0594346868;2009-01-22;78084.878868671;67013088.0;Earth;2017-08-10 06:19:42;1.227014954753077;False
3742128;3742128;0.2157943048;2009-01-22;87182.0420069401;49148736.0;Earth;2017-04-06 08:28:34;14.55006435266661;False
3445599;3445599;0.0259441818;2009-02-08;34715.7674255148;2964092.5;Earth;2017-04-06 09:01:27;8.00309801479518;False
3445627;3445627;0.1563291544;2009-02-08;36734.8445961926;36959480.0;Earth;2017-04-06 09:01:24;19.76555990100357;False
2206359;2206359;1.3615700154;2009-02-08;61435.480266607;56383876.0;Earth;2017-04-06 09:25:30;33.10571092372756;False
3172322;3172322;0.0748238376;2009-02-08;18424.3325711111;14256304.0;Earth;2017-04-06 09:13:17;3.606078312084671;False
3444296;3444296;0.1636967205;2009-02-08;46065.1171126424;28199222.0;Earth;2017-04-06 09:01:40;8.503479973992382;False
3556962;3556962;0.0326617897;2009-02-08;49543.148400246;1103177.25;Earth;2017-04-06 08:54:38;2.058377198817037;False
3648767;3648767;0.1361570015;2009-02-08;79390.8272664666;73724904.0;Earth;2017-04-06 08:44:24;28.014450305686;False
3772993;3772993;0.0216092642;2009-02-08;32490.3265526584;49690232.0;Earth;2017-04-06 08:19:01;2.500098601413876;False
3454730;3454730;0.4305662442;2009-02-15;44146.0908309586;58363024.0;Earth;2017-04-06 09:00:59;15.21096083273349;False
3557537;3557537;0.1563291544;2009-02-15;39332.9647072382;39092644.0;Earth;2017-04-06 08:54:26;20.01963643338339;False
3352549;3352549;0.2477650126;2009-02-15;65085.9173809088;65237060.0;Earth;2017-04-06 09:07:50;1.743665917998124;True
3444372;3444372;0.0517654482;2009-02-15;16142.7042689111;15032011.0;Earth;2017-04-06 09:01:37;3.553442212088394;False
3508133;3508133;0.130028927;2009-02-15;44290.3201226878;27095334.0;Earth;2017-04-06 08:58:23;5.930585319232098;False
3763102;3763102;0.0542050786;2009-02-15;8034.6364215521;46040992.0;Earth;2017-07-11 15:30:21;0.97322029989992;False
3443811;3443811;0.2594418179;2009-02-22;44721.0390076369;24865522.0;Earth;2017-04-06 09:01:43;3.932545027864432;True
2309662;2309662;0.6516883822;2009-02-22;33803.4214917025;32707432.0;Earth;2017-04-06 09:23:56;16.15520761541733;False
2455594;2455594;1.4929318344;2009-02-22;136572.308276981;58441992.0;Earth;2017-04-06 09:19:56;41.16805487882969;False
3426791;3426791;0.1794898848;2009-02-22;19515.2997259523;15566639.0;Earth;2017-04-06 09:03:01;7.467933664484899;False
3508109;3508109;0.0748238376;2009-02-22;22302.2604256334;29942260.0;Earth;2017-04-06 08:58:27;6.002460701982621;False
3661498;3661498;0.1968067451;2009-02-22;71501.2080208877;73149688.0;Earth;2017-04-06 08:42:31;21.88592708465875;False
3712627;3712627;0.0450858206;2009-02-22;50714.2363465822;28845592.0;Earth;2017-04-06 08:35:19;1.813847793385589;False
3714538;3714538;0.4721064988;2009-02-22;52680.3443870094;70836928.0;Earth;2017-04-06 08:34:45;23.51332793440759;False
3449132;3449132;0.0156329154;2009-03-08;38417.2518379259;616044.5625;Earth;2017-04-06 09:01:05;1.159701311287615;False
